URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/story/idolchatter/2013/03/06/american-idol-mens-semifinal-live-blog/1969349/,104537,120,text/html
https://www.usatoday.com/story/sports/mlb/2013/09/28/pittsburgh-pirates-cincinnati-reds/2888481/,116820,133,text/html
https://www.usatoday.com/sports/nfl/arrests/all/hou/all/,287988,324,text/html
https://www.usatoday.com/story/news/nation/2013/07/21/public-service-valued-politics--not-so-much/2573743/,119220,134,text/html
https://www.usatoday.com/story/sports/nfl/broncos/2013/04/18/broncos-2013-schedule/2093205/,99521,129,text/html
https://www.usatoday.com/sitemap/2019/august/26/,203314,308,text/html
https://www.usatoday.com/story/opinion/2013/07/21/afghanistan-reconstruction-special-inspector-general-editorials-debates/2573531/,92257,119,text/html
https://www.usatoday.com/sitemap/2018/september/22/,202156,308,text/html
https://www.usatoday.com/story/sports/nba/2013/10/25/nba-preseason-houston-rockets-san-antonio-spurs/3185809/,110664,134,text/html
https://www.usatoday.com/story/life/tv/2013/03/07/duck-dynasty-girls-revolution-hunger-games/1968307/,104123,132,text/html
https://www.usatoday.com/staff/2648249001/brett-molina/?page=1,176550,109,text/html
https://www.usatoday.com/sitemap/2016/july/18/,197915,309,text/html
https://www.usatoday.com/staff/2648249001/brett-molina/?page=3,160830,110,text/html
https://www.usatoday.com/story/sports/college/2013/04/19/ncaa-mens-gymnastics-championships-preview-penn-state-michigan-sam-mikulak/2095239/,107695,133,text/html
https://www.usatoday.com/story/money/business/2013/10/25/durable-goods-orders/3186411/,106532,133,text/html
https://www.usatoday.com/videos/news/2013/07/22/2574077/,150662,106,text/html
https://www.usatoday.com/story/life/weekend/reader-tips/2013/10/25/jars-storage-solution/3182035/,100667,131,text/html
https://www.usatoday.com/story/sports/mlb/2013/09/28/stabbing-suspect-released-los-angeles-dodgers-san-francisco-giants/2887607/,110227,133,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/01/29/13-things-that-will-make-your-winter-commute-less-terrible/41081805/,274274,216,text/html
https://www.usatoday.com/sitemap/2019/august/27/,203432,308,text/html
https://www.usatoday.com/picture-gallery/travel/destinations/2019/12/09/uber-most-popular-world-attractions-vatican-empire-state-building/2633099001/,154489,104,text/html
https://www.usatoday.com/story/driveon/2013/12/24/ford-mustang-lights/4186721/,83902,110,text/html
https://www.usatoday.com/story/sports/ncaaf/big12/2013/07/22/commissioner-bob-bowlsby-super-division/2574925/,111697,136,text/html
https://www.usatoday.com/sitemap/2015/february/21/,197355,308,text/html
https://www.usatoday.com/story/sports/columnist/nancy-armour/2016/04/28/quarterbacks-jared-goff-carson-wentz-los-angeles-rams-philadelphia-eagles-nfl-draft/83678236/,123168,134,text/html
https://www.usatoday.com/story/tech/columnist/2013/07/21/att-verizon-edge-smartphone-upgrade/2553829/,113898,159,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/18/schedule-top-25-matchups/2095391/,116499,140,text/html
https://www.usatoday.com/sports/nfl/arrests/all/ne/all/,292561,324,text/html
https://www.usatoday.com/story/news/politics/2018/11/08/trump-administration-suspend-asylum-people-who-cross-border-illegally/1933051002/,127771,150,text/html
https://www.usatoday.com/story/news/nation/2013/12/24/tiger-mauls-mate/4186495/,104323,132,text/html
https://www.usatoday.com/story/life/movies/2016/04/15/watch-first-trailer-for-the-birth-of-a-nation/83088046/?=sdfsdf,105642,137,text/html
https://www.usatoday.com/story/news/world/2013/04/18/report-venezuela-crackdown/2095321/,112509,133,text/html
https://www.usatoday.com/story/news/nation/2013/05/29/md-train-explosion/2368495/,115233,133,text/html
https://www.usatoday.com/sitemap/2016/july/19/,198530,309,text/html
https://www.usatoday.com/picture-gallery/news/nation/2013/04/20/the-manhunt-for-the-boston-marathon-bombers/2095897/,175363,104,text/html
https://www.usatoday.com/story/sports/nfl/texans/2013/04/18/texans-2013-schedule/2093209/,100160,130,text/html
https://www.usatoday.com/videos/news/2013/05/29/2368521/,151055,106,text/html
https://www.usatoday.com/picture-gallery/money/cars/2013/12/23/new-ford-mustang-goes-under-the-hot-lights/4185391/,149570,104,text/html
https://www.usatoday.com/story/money/cars/2013/12/23/chevrolet-ss/3922665/,115985,132,text/html
https://www.usatoday.com/story/sports/nfl/2013/04/19/size-matters-top-nfl-cornerback-prospects/2095725/,106400,132,text/html
https://www.usatoday.com/story/sports/golf/2013/07/21/poulters-charge-comes-up-short-at-british-open/2573149/,108862,133,text/html
https://www.usatoday.com/story/news/world/2018/12/20/new-trump-plan-forces-asylum-seekers-stay-mexico-bans-us-entry/2374603002/,117115,135,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2096035/,151539,106,text/html
https://www.usatoday.com/story/sports/nfl/bengals/2013/07/21/hbo-hard-knocks-marvin-lewis-speech-be-a-pro/2572599/,113843,134,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/07/getaway-house-deal-you-can-get-huge-discount-cabin-rental/4691584002/,241144,166,text/html
https://www.usatoday.com/story/news/nation/2013/12/27/winter-power-outage-maine-michigan-death-threat/4217125/,113834,141,text/html
https://www.usatoday.com/story/life/people/2013/12/27/fresh-prince-producer-jeffrey-ian-pollack-dies-at-54/4216981/,98728,130,text/html
https://www.usatoday.com/videos/sports/nba/2013/12/24/4187807/,151504,106,text/html
https://www.usatoday.com/sitemap/2015/february/20/,198494,310,text/html
https://www.usatoday.com/story/news/politics/2018/04/17/supreme-court-closely-divided-changing-rules-online-sales-tax-collection/524201002/,119330,137,text/html
https://www.usatoday.com/story/tech/columnist/2019/04/09/travel-tech-could-make-your-vacation-cruise-whole-lot-easier/3382323002/,128911,134,text/html
https://www.usatoday.com/videos/news/2013/07/22/2574957/,151284,106,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/07/21/college-football-playoff-ea-sports-licensing/2573475/,109131,135,text/html
https://www.usatoday.com/story/sports/mlb/yankees/2013/04/18/derek-jeter-ankle-injury-wont-return-until-after-all-star-game/2095419/,108967,133,text/html
https://www.usatoday.com/sitemap/2016/february/7/,199087,309,text/html
https://www.usatoday.com/story/news/nation/2013/07/21/calif-wildfire-rain/2573243/,105300,135,text/html
https://www.usatoday.com/videos/travel/flights/2020/02/17/watch-pilot-lands-394-ton-a-380-sideways-storm-dennis-rages/638196000/,152650,106,text/html
https://www.usatoday.com/sitemap/2013/december/27/?page=2,171672,201,text/html
https://www.usatoday.com/sports/nfl/arrests/2018/all/all/,297450,324,text/html
https://www.usatoday.com/videos/news/nation/2013/04/19/2095935/,151128,106,text/html
https://www.usatoday.com/media/latest/sports/nfl/,235209,179,text/html
https://www.usatoday.com/sitemap/2016/july/13/,196649,309,text/html
https://www.usatoday.com/story/news/nation/2013/07/22/woman-rebuffs-kills-armed-man-at-houston-gas-stop/2574971/,99470,130,text/html
https://www.usatoday.com/picture-gallery/sports/nfl/2018/11/22/best-nfl-week-12/2086017002/,174627,104,text/html
https://www.usatoday.com/story/sports/nfl/49ers/2013/12/23/san-francisco-49ers-candlestick-park-atlanta-falcons/4185697/,112680,134,text/html
https://www.usatoday.com/story/life/movies/2013/04/19/cinemacon-awards-night-gala/2095715/,105706,133,text/html
https://www.usatoday.com/sitemap/2019/august/29/,203187,308,text/html
https://www.usatoday.com/sitemap/2019/april/18/,203622,309,text/html
https://www.usatoday.com/story/life/tv/2013/05/28/summer-tv-preview-main/2368201/,100588,134,text/html
https://www.usatoday.com/story/money/2018/10/03/sears-kmart-store-closures/1510265002/,111408,138,text/html
https://www.usatoday.com/story/life/weekend/health/2013/12/13/fruit-popular-bananas/4005041/,101855,131,text/html
https://www.usatoday.com/story/opinion/2013/05/29/leno-conan-fallon-weiner-mayor/2368751/,99110,113,text/html
https://www.usatoday.com/videos/news/politics/2013/12/12/4004823/,151378,106,text/html
https://www.usatoday.com/story/sports/olympics/2013/05/29/wrestling-makes-case-ioc-olympic-program/2369049/,109546,135,text/html
https://www.usatoday.com/story/news/world/2018/11/16/migrant-caravan-asylum-immigration-department-homeland-security-border-dhs-kirstjen-nielsen/2014484002/,122319,144,text/html
https://www.usatoday.com/videos/sports/nba/playoffs/2013/05/29/2369269/,151324,106,text/html
https://www.usatoday.com/videos/news/nation/2013/12/13/4008529/,151517,106,text/html
https://www.usatoday.com/story/opinion/2016/08/29/free-speech-university-of-chicago-trigger-safe-space-censorship-diversity-microaggressions-jonathan-turley/89515984/,99277,136,text/html
https://www.usatoday.com/sports/nfl/arrests/all/free-agent/all/,283253,324,text/html
https://www.usatoday.com/story/news/politics/2013/12/13/military-common-camouflage/4008979/,109848,135,text/html
https://www.usatoday.com/media/latest/sports/soccer/,235642,179,text/html
https://www.usatoday.com/sitemap/2019/april/17/,202741,308,text/html
https://www.usatoday.com/story/tech/2015/06/08/apple-wwdc-diversity/28685763/,121106,135,text/html
https://www.usatoday.com/story/sports/nba/2013/06/01/mookie-blaylock-crash-serious-condition-atlanta-hawks-oklahoma/2380671/,109023,133,text/html
https://www.usatoday.com/story/news/nation/2019/04/06/boeings-737-max-8-jet-mystery-why-there-no-backup-system/3378703002/,124383,143,text/html
https://www.usatoday.com/story/news/investigations/2018/10/10/congress-seeks-answers-hospitals-childbirth-safety-practices/1594157002/,118542,126,text/html
https://www.usatoday.com/sports/nfl/arrests/all/nyj/all/,294167,324,text/html
https://www.usatoday.com/videos/travel/destinations/2013/12/27/4207033/,150583,106,text/html
https://www.usatoday.com/story/money/personalfinance/2016/03/10/how-spot-fake-review/81578456/,108751,132,text/html
https://www.usatoday.com/story/money/2016/04/19/coal-industry-energy-fallout/82972958/,119358,139,text/html
https://www.usatoday.com/story/life/entertainthis/2016/07/14/exclusive-betty-boop-gets-her-first-emoji-time-world-emoji-day/87067004/,109223,134,text/html
https://www.usatoday.com/story/sports/ncaaf/bowls/2013/12/27/texas-bowl-preview-minnesota-vs-syracuse/4211573/,107953,132,text/html
https://www.usatoday.com/story/news/nation/2019/05/16/pat-robertson-says-alabama-abortion-law-has-gone-too-far/3690680002/,120271,145,text/html
https://www.usatoday.com/story/news/nation/2017/04/19/scientists-marching-just-start/99998806/,119747,140,text/html
https://www.usatoday.com/staff/2648106001/chris-korman/?page=2,148871,108,text/html
https://www.usatoday.com/videos/news/weather/2020/02/14/mississippi-flooding-evacuations-ordered-pearl-river-inches-higher/637868000/,152329,106,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/11/26/6-smart-gadgets-to-help-you-survive-winter/40710597/,252233,188,text/html
https://www.usatoday.com/picture-gallery/entertainment/tv/2019/09/30/snl-45-best-moments-saturday-night-live/3819288002/,168540,104,text/html
https://www.usatoday.com/sports/nfl/arrests/2001/all/all/,302960,324,text/html
https://www.usatoday.com/videos/news/2013/06/01/2380729/,151249,106,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/12/24/akron-assistant-coach-alan-arrington-killed-in-car-accident/4189475/,103035,130,text/html
https://www.usatoday.com/story/tech/2018/08/28/facebook-employees-hint-conservative-intolerance/1127988002/,112211,135,text/html
https://www.usatoday.com/videos/sports/nfl/2013/12/27/4217529/,150463,106,text/html
https://www.usatoday.com/story/life/books/2013/06/01/book-picks-for-the-weekend/2369525/,108796,139,text/html
https://www.usatoday.com/story/sports/soccer/2020/02/23/in-form-jota-scores-2-as-wolves-beats-norwich-3-0-in-epl/111364860/,108425,132,text/html
https://www.usatoday.com/sitemap/2015/february/2/,195102,310,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/14/justin-bieber-changes-reviews-critics-torn-grown-up-biebs/4759122002/,126308,144,text/html
https://www.usatoday.com/story/news/world/2013/12/13/rare-snowstorm-leaves-jerusalem-in-lockdown/4008493/,107574,132,text/html
https://www.usatoday.com/sitemap/2019/april/19/,203239,308,text/html
https://www.usatoday.com/story/news/nation/2013/06/01/healthy-lifestyle-memory-adults/2371249/,108141,137,text/html
https://www.usatoday.com/story/theoval/2013/06/04/obama-issa-carney-mccain-graham/2387465/,85991,112,text/html
https://www.usatoday.com/life/parenting/,108287,139,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/07/10-beauty-products-on-amazon-people-cant-stop-buying/41156119/,262757,192,text/html
https://www.usatoday.com/story/sports/nba/spurs/2013/12/26/danny-green-tim-duncan-san-antonio-spurs-dallas-mavericks/4215297/,112509,136,text/html
https://www.usatoday.com/media/latest/money/cars/,237846,179,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/13/presidents-day-sale-get-jeans-jackets-and-more-sale-levis/4749244002/,240537,171,text/html
https://www.usatoday.com/story/popcandy/2013/07/10/adventure-time-encyclopaedia/2505325/,84233,112,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/04/15-drugstore-makeup-products-with-thousands-of-rave-reviews/41139997/,272920,200,text/html
https://www.usatoday.com/story/money/2018/10/10/sears-bankruptcy/1587171002/,116443,141,text/html
https://www.usatoday.com/story/sports/olympics/2013/06/04/oscar-pistorius-hearing-murder-trial-reeva-steenkamp/2387405/,116480,135,text/html
https://www.usatoday.com/story/life/music/2013/12/23/the-year-in-music-2013-kanye-daft-punk-macklemore-miley/4119933/,126121,156,text/html
https://www.usatoday.com/story/sports/mlb/2013/05/31/chris-dickerson-walk-off-home-run-orioles-beat-tigers/2378809/,115895,136,text/html
https://www.usatoday.com/story/tech/columnist/2020/01/18/iphone-features-help-you-text-play-communicate-and-connect-better/4493674002/,132589,149,text/html
https://www.usatoday.com/story/news/world/2020/02/11/baghdad-iraq-snow-winter-storm/4722838002/,112448,137,text/html
https://www.usatoday.com/story/money/2018/11/01/2018-holiday-shopping-retail-debt-results-season/1816910002/,132802,137,text/html
https://www.usatoday.com/story/news/nation-now/2018/06/28/kilauea-volcano-robots-dive-into-hawaiis-lava-filled-ocean/734127002/,109712,136,text/html
https://www.usatoday.com/sitemap/2015/february/3/,196897,309,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/14/presidents-day-sales-best-verizon-at-t-sprint-and-t-mobile-deals/4762020002/,251400,195,text/html
https://www.usatoday.com/story/sports/olympics/2013/11/15/john-shuster-us-olympic-curling-trials/3600037/,108250,132,text/html
https://www.usatoday.com/picture-gallery/money/2019/08/06/most-iconic-items-america-biggest-fast-food-chains/39885749/,156443,104,text/html
https://www.usatoday.com/story/news/2019/01/28/weather-huawei-charges-mueller-missing-boy-found-super-bowl-mondays-top-news/2702435002/,119894,156,text/html
https://www.usatoday.com/story/news/politics/elections/2015/11/19/ted-cruz-senate-race-dewhurst/75934248/,118094,138,text/html
https://www.usatoday.com/story/opinion/2013/12/12/asiana-flight-crash-your-say/4005551/,86028,109,text/html
https://www.usatoday.com/story/sports/olympics/2013/12/12/angeli-vanlaanen-freeskier-lyme-disease-sochi/4005429/,114382,135,text/html
